,domain,path,label,length,url_length,redirection,character_@,dots_in_host_name,dots_in_path,keyword,hyphen
38242,misteremissbaby.com.br,images/stories/fruit/cn.mail.html,bad,56,2,0,0,0,0,0,0
38243,jcs-group.com,trueblues/teams.html,good,34,0,0,0,0,0,0,0
38244,sweetenglish.ir,stain/dropbox/domain/success.php,bad,48,2,0,0,0,0,0,0
38245,axa.co.th,,good,10,0,0,0,0,0,0,0
38246,wotnews.com.au,,good,15,0,0,0,0,0,0,0
38247,sd-53235.dedibox.fr,doc/index.php,bad,33,0,0,0,0,0,0,0
38248,stuffaboutnames.com,moran/index.htm,good,35,0,0,0,0,0,0,0
38249,amazon.com,Out-Home-Glenn-Burke-Story/sim/096481580X/2,good,54,2,0,0,0,0,0,0
38250,calsportmedia.com,prep_football_2005.htm,good,40,0,0,0,0,0,0,0
38251,fluchinfos.com,manageaccounts&jsupein=europ_land&and=349034902hjks1389344398uvq5znkdacs-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-55757058/websrc.php?session.start,bad,184,1,0,0,0,0,0,0
38252,tvrecaps.ew.com,recap/pan-am-series-premiere/,good,45,0,0,0,0,0,0,0
38253,ca.linkedin.com,in/brentgravelledba,good,35,0,0,0,0,0,0,0
38254,cafepress.com,aaronscase/491229,good,31,0,0,0,0,0,0,0
38255,spoke.com,info/pMgbaO/JohnLeslieNYTimes--Markoff,good,48,2,0,0,0,0,0,0
38256,espn.go.com,nba/player/_/id/3247/joel-anthony,good,45,0,0,0,0,0,0,0
38257,wordiq.com,definition/Aum_Namah_Sivaya,good,38,0,0,0,0,0,0,0
38258,youtube.com,watch?v=IpPledIGXh4,good,31,0,0,0,0,0,0,0
38259,athessupren.ru,gate.php,bad,23,0,0,0,0,0,0,0
38260,wviac.org,news/2009/4/29/allwvcbsb42909.aspx?path=baseball,good,58,2,0,0,0,0,0,0
38261,wilirots.biz,gl4cz1278u5xayT63354/bS10aHVuQHQtb25saW5lLmRl/xDEsdR/cGF0cmljYW5zLmNvbQ=Message-ID:,bad,96,1,0,0,0,0,0,0
38262,www.babinet.cz,avatars/19889/hires/dir/4aa45f933f5a77e2d513e7f63bc8e720/webscr.htm,bad,82,1,0,0,0,0,0,0
38263,signonsandiego.com,uniontrib/20080228/news_1c28ants.html,good,56,2,0,0,0,0,0,0
38264,blockbuster.com,browse/catalog/movieDetails/30019,good,49,2,0,0,0,0,0,0
38265,6i3cb6owitcouepv.micropaysearch.com,img/flags/de.png,bad,52,2,0,0,0,0,0,0
38266,lloydstsb.com,mortgages.asp,good,27,0,0,0,0,0,0,0
38267,msg.com,press/msg-announces-new-york-rangers-2010-11-telecast-schedule-1.50049,good,78,1,0,0,0,0,0,0
38268,yell.com,b/Thomas+Turner+and+Sons-Builders-Berwick_Upon_Tweed-TD152LX-1001594/index.html,good,88,1,0,0,0,0,0,0
38269,topamillion.com,css/okay/docss/contactform.php,bad,46,2,0,0,0,0,0,0
38270,www.proworks.com,products.php?pid=3,good,35,0,0,0,0,0,0,0
38271,mylife.com,babytiger13,good,22,0,0,0,0,0,0,0
38272,pausephone.com,rss/feed/stream,bad,30,0,0,0,0,0,0,0
38273,colsanpablo.com,plugins/extension/hmf/confirm.php?cmd=login_submit&amp;id=c802174b00af93e2d3eadcdf0c6c8442c802174b00af93e2d3eadcdf0c6c8442&amp;session=c802174b00af93e2d3eadcdf0c6c8442c802174b00af93e2d3eadcdf0c6c8442,bad,215,1,0,0,0,0,1,0
38274,update-information012.bjit.com.au,?/cgi-,bad,40,0,0,0,0,0,0,0
38275,onlinbncnnccch.online,aol.logs/aol/,bad,35,0,0,0,0,0,0,0
38276,friendfeed.com,olalaus/095910d7/taylor-matheny-miss-bikini-usa-model-of-year,good,76,1,0,0,0,0,0,0
38277,jimco.co.id,file/,bad,17,0,0,0,0,0,0,0
38278,www.netcomuk.co.uk,~jol/CRYSTAL_SOLUTIONS.html,good,46,2,0,0,0,0,0,0
38279,imdb.com,Details?0080242,good,24,0,0,0,0,0,0,0
38280,flyingj.foodpages.ca,,good,21,0,0,0,0,0,0,0
38281,english.turkcebilgi.com,List+of+people+from+Michigan,good,52,2,0,0,0,0,0,0
38282,dbpedia.openlinksw.com:8890,resource/Kenn_Whitaker,good,50,2,0,0,0,0,0,0
38283,histopolis.com,Place/US/IN/Bartholomew_County,good,45,0,0,0,0,0,0,0
38284,91.239.24.49:6892,None,bad,17,0,0,0,0,0,0,0
38285,lcb7cdgbl-site.1tempurl.com,DiamondFox/,bad,39,0,0,0,0,0,0,0
38286,opuboikiriko.com,order-spec/dpbx/phone.html,bad,43,0,0,0,0,0,0,0
38287,linkedin.com,pub/debbie-fuller/15/528/920,good,41,0,0,0,0,0,0,0
38288,moloshka.ru,mail/doc/AolMail.htm,bad,32,0,0,0,0,0,0,0
38289,www.wona.co.in,media/kunena/avatars/users/junos/rollerz/lambanban/virgin/keyssade/safety/safety/index.htm,bad,105,1,0,0,0,0,0,0
38290,tecnoaspirazioni.com,pujrm,bad,26,0,0,0,0,0,0,0
38291,youtube.com,watch?v=V4XKtijV7XY,good,31,0,0,0,0,0,0,0
38292,landwatch.com,South_Carolina_land_for_sale/Spartanburg_County,good,61,2,0,0,0,0,0,0
38293,empireminecraft.com,,good,20,0,0,0,0,0,0,0
38294,bhorrorblog.wordpress.com,2011/09/27/chain-letter/,good,50,2,0,0,0,0,0,0
38295,homefocus.com,quebec/montreal/furniture-dealers-and-repair/,good,59,2,0,0,0,0,0,0
38296,mala-riba.com,view/,bad,19,0,0,0,0,0,0,0
38297,calixte.myvi.net,,good,17,0,0,0,0,0,0,0
38298,yummymummyclub.ca,erica-ehm-exposed,good,35,0,0,0,0,0,0,0
38299,englishukcentral.com,gw59b8,bad,27,0,0,0,0,0,0,0
38300,mavango.ru,/js/mana/wellsfargo.com.htm?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&sessi=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad,238,1,1,0,0,1,0,0
38301,www.id2digital.co,taxtirsranz.html,bad,34,0,0,0,0,0,0,0
38302,people.famouswhy.com,frank_pastore/,good,35,0,0,0,0,0,0,0
38303,sitthenrebne.ru,h/gate.php,bad,26,0,0,0,0,0,0,0
38304,tools.ietf.org,html/rfc2967,good,27,0,0,0,0,0,0,0
38305,flixster.com,actor/wanda-hendrix,good,32,0,0,0,0,0,0,0
38306,yvanloubier.qc.ca,,good,18,0,0,0,0,0,0,0
38307,folkstorm.free.fr,54ghnnuo,bad,26,0,0,0,0,0,0,0
38308,linkedin.com,pub/dir/Scott/Alexander,good,36,0,0,0,0,0,0,0
38309,youtube.com,watch?v=Nzn3-4BfWiY,good,31,0,0,0,0,0,0,0
38310,mylife.com,louisenaomiharel,good,27,0,0,0,0,0,0,0
38311,city-data.com,forum/western-north-carolina/169443-blue-ridge-parkway.html,good,73,1,0,0,0,0,0,0
38312,hosting-24900.tributes.com,show/Glenn-B.-Koons-92296568,good,55,2,0,0,0,0,0,0
38313,tvrage.com,person/id-18571/Shawn+Batten,good,39,0,0,0,0,0,0,0
38314,sirmatravel.bg,link.htm,bad,23,0,0,0,0,0,0,0
38315,tjrmerch.com,tjr/,good,17,0,0,0,0,0,0,0
38316,starterwebsites.ca,photodemo/components/com_user/www.paypal.com/ca/cgi-bin/webscr-cmd/login/9cc2591991e0dbd5a36309c62eadca51/,bad,125,1,0,0,0,0,1,0
38317,online.wsj.com,article/SB10001424052748704540904575451793471885092.html,good,71,1,0,0,0,0,0,0
38318,5.101.140.216,perez/helps/cp.php?m=login,bad,40,0,0,0,0,0,0,0
38319,tinhecsitont.ru,zapoy/gate.php,bad,30,0,0,0,0,0,0,0
38320,hockeydraftcentral.com,1978/78140.html,good,38,0,0,0,0,0,0,0
38321,sharafs.wordpress.com,,good,22,0,0,0,0,0,0,0
38322,inspectorcleuzo.blogspot.com,,good,29,0,0,0,0,0,0,0
38323,beaudoinduhamel.com,en/our-team-pierre.html,good,43,0,0,0,0,0,0,0
38324,youtube.com,watch?v=MFO1EzX3X80,good,31,0,0,0,0,0,0,0
38325,colleenthestylist.com,7v4ricsf,bad,30,0,0,0,0,0,0,0
38326,huffingtonpost.com,david-walsh/the-bullied-brain_b_914709.html,good,62,2,0,0,0,0,0,0
38327,eteamz.com,irishbaseball/,good,25,0,0,0,0,0,0,0
38328,imdb.com,name/nm0504335/,good,24,0,0,0,0,0,0,0
38329,vilalusa.com,jzpp97,bad,19,0,0,0,0,0,0,0
38330,barbacenanoticias.com.br,noticias/fotos/cargando,bad,48,2,0,0,0,0,0,0
38331,absoluteastronomy.com,topics/2005_Nebraska_Cornhuskers_football_team,good,68,1,0,0,0,0,0,0
38332,68.170.52.35,vpic21.png,bad,23,0,0,0,0,0,0,0
38333,linkedin.com,pub/tommy-kane/8/a48/b25,good,37,0,0,0,0,0,0,0
38334,mariorossi2013.homepc.it,zeus/cp.php?m=login,bad,44,0,0,0,0,0,0,0
38335,musbook.com,news/Charles-Dutoit-Marries-Violinist-Chantal-Juillet/19432882.html,good,79,1,0,0,0,0,0,0
38336,bioserviciossas.net,wp-includes/cc.php?r=qhie6pb8n9zf,bad,53,2,0,0,0,0,0,0
38337,humphreyshouse.superpokepets.com,,good,33,0,0,0,0,0,0,0
38338,thefullwiki.org,HMHS_Britannic,good,30,0,0,0,0,0,0,0
38339,johnsonmedicalqigong.com,,good,25,0,0,0,0,0,0,0
38340,joc.com,air-expedited/belgian-post-buys-msi-stake,good,49,2,0,0,0,0,0,0
38341,signonsandiego.com,news/2011/jan/24/tom-henke-to-enter-canadian-baseball-hall-of-fame/,good,86,1,0,0,0,0,0,0
38342,forums.nasioc.com,forums/showthread.php?t=958995,good,48,2,0,0,0,0,0,0
38343,sportsillustrated.cnn.com,2009/fantasy/05/06/pitcher.perfect/index.html,good,71,1,0,0,0,0,0,0
38344,toddsfavres1.tripod.com,toddbleuer/id10.html,good,44,0,0,0,0,0,0,0
38345,welington.info,,bad,15,0,0,0,0,0,0,0
38346,bradtsics.com,zDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=bWVAMjBkYXlzZHVsbC5kZQ,bad,156,1,0,0,0,0,0,0
38347,modelgraphy.com,us/erna.html,good,28,0,0,0,0,0,0,0
38348,jamisongreen.com,jgassoc_008.htm,good,32,0,0,0,0,0,0,0
38349,amazon.com,Hows-Going-Practical-Conferring-Student/dp/032500224X,good,64,2,0,0,0,0,0,0
38350,tools.ietf.org,html/rfc6,good,24,0,0,0,0,0,0,0
38351,manta.com,c/mtrr1kd/lesa-l-scott,good,32,0,0,0,0,0,0,0
38352,partybell.com,p-6181-storybook-dorothy-adult-plus-costume.aspx,good,62,2,0,0,0,0,0,0
38353,thetexashillcountry.blogspot.com,,good,33,0,0,0,0,0,0,0
38354,msdn.microsoft.com,en-gb/theshow.aspx,good,37,0,0,0,0,0,0,0
38355,youtube.com,watch?v=_ruHJwMimHo,good,31,0,0,0,0,0,0,0
38356,paypal.com.molaly.com,paypal.verify/en/cgi-bin/webscr,bad,53,2,0,0,0,0,1,0
38357,down.upgamecdn.com,testapk/cong0915_131.apk,bad,43,0,0,0,0,0,0,0
38358,brigade-c.de,de/images/index.php,bad,32,0,0,0,0,0,0,0
38359,www.ccs.neu.edu,home/dorai/eplain/,good,34,0,0,0,0,0,0,0
38360,javila.net,,good,11,0,0,0,0,0,0,0
38361,personal.umich.edu,~bbowman/birds/mich_co.html,good,46,2,0,0,0,0,0,0
38362,holidayyear.com,birthdays-December-3.php,good,40,0,0,0,0,0,0,0
38363,worldnudism.com,,good,16,0,0,0,0,0,0,0
38364,sourceforge.net,projects/gastro,good,31,0,0,0,0,0,0,0
38365,groups.yahoo.com,group/hmiTourists/,good,35,0,0,0,0,0,0,0
38366,gao.gov,htext/d05478.html,good,25,0,0,0,0,0,0,0
38367,quangcaotanviet.com,Document/,bad,29,0,0,0,0,0,0,0
38368,vette-porno.nl,None,bad,14,0,0,0,0,0,0,0
38369,vissoft6.org,c78/Quantum+Dubstep+mediafire+zip+2010+album+Full+Free.html,good,72,1,0,0,0,0,0,0
38370,deadwoodgenealogy.activeboard.com,forum.spark?aBID=59146&p=3&topicID=14215653&page=1&sort=,good,90,1,0,0,0,0,0,0
38371,ronniemilsap.com,news/news/kfkf-fm-contest-winner-499,good,53,2,0,0,0,0,0,0
38372,nfl.com,goto?id=09000d5d81cb2e3b&module=HP_headlines2col,good,56,2,0,0,0,0,0,0
38373,music.yahoo.com,paul-gregory/,good,29,0,0,0,0,0,0,0
38374,web-paypal.com-us-cgi-bin.update.billing-information.login.nikantekstil.com,cmd=_help=t=solutionTab=ft=homeTab=ps=solutionId=1220119=locale=en_US/paypal/,bad,153,1,0,0,1,0,1,1
38375,www.pagat.com,kt5/rook.html,good,27,0,0,0,0,0,0,0
38376,footballdatabase.eu,football.competition.(c1)-ligue-des-champions.europe.1995-1996...en.html,good,92,1,0,0,0,1,0,0
38377,stannscollege.co.in,g38f3fg,bad,27,0,0,0,0,0,0,0
38378,accesshiphop.com,forums/showthread.php?t=35357,good,46,2,0,0,0,0,0,0
38379,fanbase.com,Indiana-Hoosiers-Mens-Basketball-1980-81,good,52,2,0,0,0,0,0,0
38380,nhl.com,ice/player.htm?id=8445657,good,33,0,0,0,0,0,0,0
38381,3winsurance.com,files/company/XgjVJ87/9xCD2A.exe,bad,48,2,0,0,0,0,0,0
38382,wn.com,Canadian_House_of_Commons,good,32,0,0,0,0,0,0,0
38383,prepsportswear.com,SchoolMain.aspx?schoolid=117271&r=1,good,54,2,0,0,0,0,0,0
38384,cyberboxingzone.com,cbzforum/showthread.php?7197-Q-amp-A-for-Randy-Gordon/page8,good,79,1,0,0,0,0,0,0
38385,www.login-batng.tk,cert/login.asp?app=bam,bad,41,0,0,0,0,0,0,0
38386,hf0.hikonefabebppw.info,b9hyejf1gp\nwww.lavoro24.it/offerte_lavoro.php?azienda=Deichmann,bad,88,1,0,0,0,1,0,0
38387,opted.org,,good,10,0,0,0,0,0,0,0
38388,pview.findlaw.com,view/2571002_1,good,32,0,0,0,0,0,0,0
38389,app.qmailer.co.uk,link/8556/3619426/179552,bad,42,0,0,0,0,0,0,0
38390,canada.com,nationalpost/financialpost/story.html?id=7dcebed2-ab61-413f-bf93-19b08cd945d9,good,88,1,0,0,0,0,0,0
38391,ftconferences.com,starmineawards2010/Page/Award-Winners/,good,56,2,0,0,0,0,0,0
38392,officialdoc-00016.cf,doc2016/index.php,bad,38,0,0,0,0,0,0,0
38393,www.besame-mx.com,components/com_search/Vrai-SFR/sais.php?id=134706444&amp;lienAct1on=aj0ut&amp;adrUtilIdC0mpte=77722507,bad,120,1,0,0,0,0,0,0
38394,seyhocacm.assistkd.com,gate/1619149/dublin-road-another.swf,bad,59,2,0,0,0,0,0,0
38395,syntecoptics.com,about.htm,good,26,0,0,0,0,0,0,0
38396,finbox.com,companies/bank-montreal-bmo,good,38,0,0,0,0,0,0,0
38397,185.154.15.150,data/info.php,bad,28,0,0,0,0,0,0,0
38398,todgodsway.com,parker,bad,21,0,0,0,0,0,0,0
38399,canada.com,montrealgazette/news/westisland/story.html?id=c5819d20-c1e7-45d4-acf1-dbd254c94f76,good,93,1,0,0,0,0,0,0
38400,wikitravel.org,en/Cheshire_%28disambiguation%29,good,47,2,0,0,0,0,0,0
38401,bma86.blogspot.com,,good,19,0,0,0,0,0,0,0
38402,coasttocoasttickets.com,nhl_hockey/sharks_tickets.shtml,good,55,2,0,0,0,0,0,0
38403,invaluable.com,artist/raffaelli-jean-francois-svau0zpmsx,good,56,2,0,0,0,0,0,0
38404,youtube.com,watch?v=dZG0Q6-EK3k,good,31,0,0,0,0,0,0,0
38405,46.161.1.172,upd/12,bad,19,0,0,0,0,0,0,0
38406,doctoroogle.com,20488-tarzana-dentist-dr-randy-phillips,good,55,2,0,0,0,0,0,0
38407,martypaich.com,biography.html,good,29,0,0,0,0,0,0,0
38408,en.wikipedia.org,wiki/Henry_Brant,good,33,0,0,0,0,0,0,0
38409,sportsillustrated.cnn.com,football/ncaa/teams/iowa-st-cyclones/,good,63,2,0,0,0,0,0,0
38410,zoocrewconstruction.co,wp-content/plugins/quick-setup/mailupdate/others?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad,286,1,0,0,0,1,0,0
38411,uk.finance.yahoo.com,news/Dexia-shares-hit-time-low-tele-3581470433.html?x=0,good,76,1,0,0,0,0,0,0
38412,english.turkcebilgi.com,Charles+Evans+Whittaker,good,47,2,0,0,0,0,0,0
38413,www.squarefree.com,userstyles/,good,30,0,0,0,0,0,0,0
38414,www.meliorasoft.com,kits/,good,25,0,0,0,0,0,0,0
38415,newalbumreleases.net,34678/soundgarden-live-on-i-5-2011/,good,56,2,0,0,0,0,0,0
38416,courierpress.com,news/2011/feb/23/vanderburgh-asks-patience-new-us-41-mets-bus-route/,good,85,1,0,0,0,0,0,0
38417,brianepstein.com,petition.html?pg=7,good,35,0,0,0,0,0,0,0
38418,salebarninfo.com,bagley.html,good,28,0,0,0,0,0,0,0
38419,britannica.com,EBchecked/topic/461108/Steven-Pinker,good,51,2,0,0,0,0,0,0
38420,globalremoteservices.com,g76ub76,bad,32,0,0,0,0,0,0,0
38421,rottentomatoes.com,celebrity/bruno-abraham-kremer/,good,50,2,0,0,0,0,0,0
38422,dollymix.tv,2007/05/belgian_senate_candidate_to_gi.html,good,55,2,0,0,0,0,0,0
38423,americantowns.com,wi/argonne/photos,good,35,0,0,0,0,0,0,0
38424,jewishinmontreal.com,Cummings-Jewish-Centre-for-Seniors---CJCS.html,good,67,1,0,0,0,0,0,0
38425,cdc.gov,mmwr/preview/mmwrhtml/00054602.htm,good,42,0,0,0,0,0,0,0
38426,alibris.com,search/books/author/Pardee,good,38,0,0,0,0,0,0,0
38427,condoreports.com,real-estate-reports/towne-royale-condo_sunny-isles_condo_ownership_5646,good,88,1,0,0,0,0,0,0
38428,leonardcohen.allisoncrowe.com,,good,30,0,0,0,0,0,0,0
38429,harpers.org,subjects/ElementarySchoolTeachers,good,45,0,0,0,0,0,0,0
38430,motors.shop.ebay.com,Cars-Trucks-/6001/i.html?Make=Chevrolet&Model=El%2520Camino&_myi=1972%2C1971%2C1970%2C1969%2C1968%2C1967%2C1966%2C1965%2C1964,good,146,1,0,0,0,0,0,0
38431,facebook.com,event.php?eid=204827932905048,good,42,0,0,0,0,0,0,0
38432,catholicnewsagency.com,news/national_catholic_reporter_and_catholic_online_editors_clash_over_deal_hudson/,good,106,1,0,0,0,0,0,0
38433,himam.club,savola/admin.php,bad,27,0,0,0,0,0,0,0
38434,mountaineerendzoneclub.com,login.php,bad,36,0,0,0,0,0,0,0
38435,louisirby.com,cmlfoyb,bad,21,0,0,0,0,0,0,0
38436,hardballtimes.com,main/article/a-history-of-the-loogy-part-one/,good,63,2,0,0,0,0,0,0
38437,www.ntcresearch.org,pdf-rpts/AnRp05/F05-MD01-A5.pdf,good,51,2,0,0,0,0,0,0
38438,kat.ph,search/esmerine/,good,23,0,0,0,0,0,0,0
38439,archive.org,stream/unitedstatesgove033383mbp/unitedstatesgove033383mbp_djvu.txt,good,79,1,0,0,0,0,0,0
38440,twitter.com,glenn_mcgee,good,23,0,0,0,0,0,0,0
38441,naval-history.net,xDKEscorts15Fr-River6.htm,good,43,0,0,0,0,0,0,0
38442,njpear.com,zbbs/icon/private_name,bad,33,0,0,0,0,0,0,0
38443,foreclosurelistings.com,list/IA/WOODBURY/,good,41,0,0,0,0,0,0,0
38444,www.didik.com,news1.htm,good,23,0,0,0,0,0,0,0
38445,plymouthdata.info,Prominent%20Citizens-index.htm,good,48,2,0,0,0,0,0,0
38446,itaggit.com,Thing/22068944/JM-GARRISON-MISSION-SAN-GABRIEL-CALIFORNIA-HC-PHOTO,good,78,1,0,0,0,0,0,0
38447,expressoutremont.com,Opinion/Talk-of-the-Townie/2009-11-13/article-993515/The-Marianopolis-100th-Gala-Celebration/1,good,115,1,0,0,0,0,0,0
38448,westjordanwrestling.org,wp-includes/SimplePie/Data/a58a7dad1fb59e5fd3df78d459d009ce/,bad,84,1,0,0,0,0,0,0
38449,pastehtml.com,view/beyklk6mf.html,bad,33,0,0,0,0,0,0,0
38450,www.emsps.com,oldtools/msaccv.htm,good,33,0,0,0,0,0,0,0
38451,email.uwsp.edu,owa/UrlBlockedError.aspx,bad,39,0,0,0,0,0,0,0
38452,modot.mo.gov,kansascity/newrelease/District4News.shtml?action=displaySSI&newsId=19543,good,85,1,0,0,0,0,0,0
38453,city-data.com,forum/city-vs-city/581844-spire-chicago-vs-freedom-tower-nyc-12.html,good,82,1,0,0,0,0,0,0
38454,music.yahoo.com,michael-oneal/,good,30,0,0,0,0,0,0,0
38455,todoterrenousa.com,wp-includes/SimplePie/Share/2a75f6b7df40e09e81a7dfae1a010303,bad,79,1,0,0,0,0,0,0
38456,montrealbestnightclubs.com,,good,27,0,0,0,0,0,0,0
38457,voiceacting.meetup.com,,good,23,0,0,0,0,0,0,0
38458,forums.doghouseboxing.com,index.php?showtopic=166858,good,52,2,0,0,0,0,0,0
38459,umraniyeingilizcekurslari.org,wp-content/plugins/125860bfbfd7a5338c60f56977eea56c4a8ea2b/efc332074e69cd47b175d2642220d09b/,bad,122,1,0,0,0,0,0,0
38460,icehockey.wikia.com,wiki/Marco_Baron,good,36,0,0,0,0,0,0,0
38461,schoenstattcolombia.org,GoogleD/,bad,32,0,0,0,0,0,0,0
38462,heavymetal.about.com,od/cdreviews/fr/braindrillapoca.htm,good,56,2,0,0,0,0,0,0
38463,easternshore.craigslist.org,apa/2705301892.html,good,47,2,0,0,0,0,0,0
38464,'www.szlingyu.cn,js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',bad,115,1,0,0,0,1,0,0
38465,www.paypal.ca.5621.secure8t.mx,images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=6367d4e8fae133ff55eced4bf11c0c41,bad,103,1,0,0,1,0,1,0
38466,en.wikipedia.org,wiki/Life_(Sly_%26_the_Family_Stone_album),good,59,2,0,0,0,0,0,0
38467,bodylounge-bna.de,sites/default/files/tradekeyhtml.html/,bad,56,2,0,0,0,0,0,0
38468,judgepedia.org,index.php/Charles_Whittaker,good,42,0,0,0,0,0,0,0
38469,copsro.sk,jlcz2sal,bad,18,0,0,0,0,0,0,0
38470,duckduckgo.com,1/c/American_practitioners_of_Brazilian_Jiu-Jitsu,good,64,2,0,0,0,0,0,0
38471,procyclingwomen.com,Races/Road.html,good,35,0,0,0,0,0,0,0
38472,marjeyoun.net,Relief-2006-Donors.html,good,37,0,0,0,0,0,0,0
38473,mythclub.com,wp-admin/css/ipad/,bad,31,0,0,0,0,0,0,0
38474,veromi.com,Debra-A-Girard.aspx,good,30,0,0,0,0,0,0,0
38475,mervserver.nl,9y878hi?BSYKPO=BSYKPO,bad,35,0,0,0,0,0,0,0
38476,coachwooden.com,,good,16,0,0,0,0,0,0,0
38477,24listen.com,disneyland.html,good,28,0,0,0,0,0,0,0
38478,123helpme.com,fictional-descriptive-essay-day-at-the-lake-view.asp?id=151283,good,76,1,0,0,0,0,0,0
38479,one.vfdsgsrgsg.biz,3u3s5z3hd9\nwww.lavoro24.it/milano/assistente_di_redazione-60683.html,bad,88,1,0,0,0,1,0,0
38480,webshots.com,members/topalbums/good-times/school-reunions_top.html?keepThis=true&TB_iframe=true,good,95,1,0,0,0,0,0,0
38481,shlq.org,team.php?team=8,good,24,0,0,0,0,0,0,0
38482,akronohioonline.com,,good,20,0,0,0,0,0,0,0
38483,www.albertaluxuryhotels.com,wp-content/themes/andrea/images/index.php,bad,69,1,0,0,0,0,0,0
38484,www.runescape.com.m-forumslogins.tk,m=forum/forums.ws?154=159&amp;166=2147483425,bad,80,1,0,0,1,0,0,0
38485,chocolate.org,,good,14,0,0,0,0,0,0,0
38486,voelkl.com,de/team/ski-team/free-ride-international/profile/show/Member/ahmed-dadali.html,good,89,1,0,0,0,0,0,0
38487,examiner.com,auto-review-in-national/2010-motor-trend-car-of-the-year-is-the-ford-fusion-but-how-will-that-hold-up-over-the-years,good,129,1,0,0,0,0,0,0
38488,satyrwelf.net,k9nz8,bad,19,0,0,0,0,0,0,0
38489,milc66ao.beget.tech,,bad,20,0,0,0,0,0,0,0
38490,www.immakmarine.com,img/windhoek_tours/dfa9bf6417bc4dc59154619ff81986fb/validation.html?g4d3bdOsiuarHDdBl0bEP6dBVy_wP1WJ6XZDh7nemRp9bv2mHJ0HYZaZV6xWExsS,bad,152,1,0,0,0,0,0,0
38491,cdr-construction-llc.com,,good,25,0,0,0,0,0,0,1
38492,tools.ietf.org,html/rfc3501,good,27,0,0,0,0,0,0,0
38493,fredandginger.com.au,7fg3g,bad,26,0,0,0,0,0,0,0
38494,museumstuff.com,family-history/names/Kays.php,good,45,0,0,0,0,0,0,0
38495,woodmillwonder.com,upgrade/login/Trulia/index.htm,bad,49,2,0,0,0,0,0,0
38496,traveltowork.net,2009/06/top-ten-interesting-abandoned-places/,good,62,2,0,0,0,0,0,0
38497,annasui-liveyourdream.com,,good,26,0,0,0,0,0,0,0
38498,wn.com,Connee_Boswell,good,21,0,0,0,0,0,0,0
38499,trade.mar.cx,_index/hs/,good,23,0,0,0,0,0,0,0
38500,dantanta.in,data/server/cp.php?m=login,bad,38,0,0,0,0,0,0,0
38501,id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com,.vbv/2c6a8dcc4b3f8f672663e0487ec3f63f/0a9126bd5fd9e95dcac74baf3e9c7c67/webscr.php,bad,165,1,0,0,1,0,1,0
38502,vacations4lovers.com,cg/rich/mail/gmail.php,bad,43,0,0,0,0,0,0,0
38503,49paypal.com,73ecc8e60844c7b6e67fa3897b6f134d/01.php,bad,52,2,0,0,0,0,1,0
38504,companydatabase.org,c/personal-development-schools/school-catholic/mission-develop/school-young/learning-life/dedicated-high/catholic-faith/archbishop-carroll-high-school.html,good,175,1,0,0,0,0,0,0
38505,siusalukis.com,sports/m-baskbl/spec-rel/080311aaa.html,good,54,2,0,0,0,0,0,0
38506,groups.google.com,group/alt.pl.matematyka/browse_thread/thread/a26a52bdc3b4fa66/53e097d4000f7430,good,96,1,0,0,0,0,1,0
38507,www.haveland.com,?povbench/,good,27,0,0,0,0,0,0,0
38508,ebay.com,sch/i.html?_nkw=monique+gabrielle,good,42,0,0,0,0,0,0,0
38509,statikwerk.de,pqkdqpo,bad,21,0,0,0,0,0,0,0
38510,indiana.hometownlocator.com,,good,28,0,0,0,0,0,0,0
38511,capitaldebtrelief.net,,good,22,0,0,0,0,0,0,0
38512,wn.com,William_Garwood,good,22,0,0,0,0,0,0,0
38513,www.summersault.com,chris/techno/qmail/qmail-antispam.html,good,58,2,0,0,0,0,0,0
38514,americanbullyworld.com,,good,23,0,0,0,0,0,0,0
38515,simplydeal123.com,,good,18,0,0,0,0,0,0,0
